time_period,ref_area,freq,measure,unit_measure,activity,adjustment,transformation,time_horiz,methodology,obs_value,unit_mult,decimals,obs_status
1994-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.8605,0,2,A
1994-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.9108,0,2,A
1994-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.9153,0,2,A
1994-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.8599,0,2,A
1994-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.7282,0,2,A
1994-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.5211,0,2,A
1994-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.2379,0,2,A
1994-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.8867,0,2,A
1995-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4774,0,2,A
1995-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0206,0,2,A
1995-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.55646,0,2,A
1995-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.12823,0,2,A
1995-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.76971,0,2,A
1995-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.49786,0,2,A
1995-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.30031,0,2,A
1995-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.14964,0,2,A
1995-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.0284,0,2,A
1995-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.94936,0,2,A
1995-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.94331,0,2,A
1995-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.02326,0,2,A
1996-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.17836,0,2,A
1996-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.38533,0,2,A
1996-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.62904,0,2,A
1996-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.89811,0,2,A
1996-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.16607,0,2,A
1996-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.40796,0,2,A
1996-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.60957,0,2,A
1996-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.78296,0,2,A
1996-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.94113,0,2,A
1996-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1004,0,2,A
1996-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2767,0,2,A
1996-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4558,0,2,A
1997-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.633,0,2,A
1997-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.8029,0,2,A
1997-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.9735,0,2,A
1997-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1565,0,2,A
1997-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.3395,0,2,A
1997-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.4903,0,2,A
1997-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.5803,0,2,A
1997-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.5695,0,2,A
1997-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.4772,0,2,A
1997-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.3292,0,2,A
1997-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1552,0,2,A
1997-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.9744,0,2,A
1998-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7826,0,2,A
1998-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5709,0,2,A
1998-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3033,0,2,A
1998-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.94919,0,2,A
1998-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.51819,0,2,A
1998-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.06195,0,2,A
1998-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.66621,0,2,A
1998-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.39902,0,2,A
1998-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.28606,0,2,A
1998-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.33118,0,2,A
1998-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.50043,0,2,A
1998-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.75497,0,2,A
1999-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.04632,0,2,A
1999-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.32168,0,2,A
1999-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.5545,0,2,A
1999-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.7299,0,2,A
1999-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.85381,0,2,A
1999-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.94221,0,2,A
1999-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0147,0,2,A
1999-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1002,0,2,A
1999-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2106,0,2,A
1999-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3531,0,2,A
1999-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5264,0,2,A
1999-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7079,0,2,A
2000-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.8688,0,2,A
2000-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.0024,0,2,A
2000-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1007,0,2,A
2000-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1512,0,2,A
2000-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1612,0,2,A
2000-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1278,0,2,A
2000-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.0314,0,2,A
2000-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.8477,0,2,A
2000-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.565,0,2,A
2000-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2008,0,2,A
2000-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.79542,0,2,A
2000-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.40079,0,2,A
2001-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.05155,0,2,A
2001-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.77274,0,2,A
2001-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.57838,0,2,A
2001-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.4541,0,2,A
2001-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.37199,0,2,A
2001-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.31288,0,2,A
2001-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.29018,0,2,A
2001-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.32965,0,2,A
2001-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.4504,0,2,A
2001-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.68166,0,2,A
2001-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.04367,0,2,A
2001-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.48613,0,2,A
2002-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.9466,0,2,A
2002-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3525,0,2,A
2002-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6388,0,2,A
2002-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7671,0,2,A
2002-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7394,0,2,A
2002-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5753,0,2,A
2002-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3128,0,2,A
2002-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0174,0,2,A
2002-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.72805,0,2,A
2002-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.45969,0,2,A
2002-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.23023,0,2,A
2002-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.03771,0,2,A
2003-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.86884,0,2,A
2003-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.71387,0,2,A
2003-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.61034,0,2,A
2003-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.59487,0,2,A
2003-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.67261,0,2,A
2003-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.83696,0,2,A
2003-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.08512,0,2,A
2003-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.38335,0,2,A
2003-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.71098,0,2,A
2003-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0344,0,2,A
2003-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3337,0,2,A
2003-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5872,0,2,A
2004-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7842,0,2,A
2004-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.9087,0,2,A
2004-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.9586,0,2,A
2004-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.9339,0,2,A
2004-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.8437,0,2,A
2004-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7204,0,2,A
2004-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5833,0,2,A
2004-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4439,0,2,A
2004-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3213,0,2,A
2004-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2267,0,2,A
2004-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1665,0,2,A
2004-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1352,0,2,A
2005-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1081,0,2,A
2005-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0595,0,2,A
2005-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.98773,0,2,A
2005-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.9067,0,2,A
2005-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.84069,0,2,A
2005-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.80055,0,2,A
2005-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.78921,0,2,A
2005-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.81215,0,2,A
2005-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.88296,0,2,A
2005-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0017,0,2,A
2005-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1502,0,2,A
2005-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2943,0,2,A
2006-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3961,0,2,A
2006-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4392,0,2,A
2006-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4313,0,2,A
2006-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3823,0,2,A
2006-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2991,0,2,A
2006-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2149,0,2,A
2006-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1441,0,2,A
2006-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1015,0,2,A
2006-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0971,0,2,A
2006-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1456,0,2,A
2006-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2446,0,2,A
2006-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3709,0,2,A
2007-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4826,0,2,A
2007-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5751,0,2,A
2007-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6487,0,2,A
2007-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7016,0,2,A
2007-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7251,0,2,A
2007-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7181,0,2,A
2007-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6831,0,2,A
2007-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.623,0,2,A
2007-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5441,0,2,A
2007-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4459,0,2,A
2007-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3369,0,2,A
2007-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2331,0,2,A
2008-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1607,0,2,A
2008-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1132,0,2,A
2008-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.062,0,2,A
2008-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.98123,0,2,A
2008-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.82779,0,2,A
2008-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.55676,0,2,A
2008-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.14168,0,2,A
2008-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.57047,0,2,A
2008-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.87025,0,2,A
2008-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.12074,0,2,A
2008-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,96.43479,0,2,A
2008-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,95.91183,0,2,A
2009-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,95.63516,0,2,A
2009-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,95.62527,0,2,A
2009-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,95.87473,0,2,A
2009-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,96.35252,0,2,A
2009-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,96.98525,0,2,A
2009-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.71266,0,2,A
2009-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.47018,0,2,A
2009-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.18655,0,2,A
2009-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.81068,0,2,A
2009-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3222,0,2,A
2009-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7326,0,2,A
2009-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.0677,0,2,A
2010-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.3302,0,2,A
2010-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.5114,0,2,A
2010-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.6084,0,2,A
2010-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.6067,0,2,A
2010-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.5174,0,2,A
2010-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.368,0,2,A
2010-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.2162,0,2,A
2010-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1146,0,2,A
2010-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.0881,0,2,A
2010-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1306,0,2,A
2010-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.2139,0,2,A
2010-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.3032,0,2,A
2011-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.3498,0,2,A
2011-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.3016,0,2,A
2011-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,101.1439,0,2,A
2011-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.9003,0,2,A
2011-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.604,0,2,A
2011-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.31,0,2,A
2011-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0492,0,2,A
2011-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.83587,0,2,A
2011-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.68526,0,2,A
2011-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.59267,0,2,A
2011-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.55309,0,2,A
2011-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.547,0,2,A
2012-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.5563,0,2,A
2012-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.55719,0,2,A
2012-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.53651,0,2,A
2012-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.48396,0,2,A
2012-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.40532,0,2,A
2012-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.31435,0,2,A
2012-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.23553,0,2,A
2012-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.18494,0,2,A
2012-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.16483,0,2,A
2012-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.16659,0,2,A
2012-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.19653,0,2,A
2012-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.25111,0,2,A
2013-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.32151,0,2,A
2013-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.38478,0,2,A
2013-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.42461,0,2,A
2013-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.45876,0,2,A
2013-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.52241,0,2,A
2013-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.6221,0,2,A
2013-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.75348,0,2,A
2013-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.90203,0,2,A
2013-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0372,0,2,A
2013-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.133,0,2,A
2013-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1825,0,2,A
2013-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1968,0,2,A
2014-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2113,0,2,A
2014-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2521,0,2,A
2014-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3138,0,2,A
2014-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3873,0,2,A
2014-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4648,0,2,A
2014-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5329,0,2,A
2014-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5785,0,2,A
2014-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5839,0,2,A
2014-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5394,0,2,A
2014-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.445,0,2,A
2014-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3136,0,2,A
2014-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1555,0,2,A
2015-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.97662,0,2,A
2015-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.80521,0,2,A
2015-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.66544,0,2,A
2015-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.55685,0,2,A
2015-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.46811,0,2,A
2015-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.37213,0,2,A
2015-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.2475,0,2,A
2015-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.09605,0,2,A
2015-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.938,0,2,A
2015-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.79275,0,2,A
2015-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.66772,0,2,A
2015-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.57008,0,2,A
2016-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.52315,0,2,A
2016-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.54559,0,2,A
2016-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.64021,0,2,A
2016-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.78366,0,2,A
2016-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.95331,0,2,A
2016-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.13274,0,2,A
2016-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.31223,0,2,A
2016-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.4849,0,2,A
2016-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.66181,0,2,A
2016-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.84865,0,2,A
2016-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0488,0,2,A
2016-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2392,0,2,A
2017-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3928,0,2,A
2017-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5005,0,2,A
2017-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.5649,0,2,A
2017-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6027,0,2,A
2017-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6279,0,2,A
2017-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6474,0,2,A
2017-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6718,0,2,A
2017-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7111,0,2,A
2017-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7509,0,2,A
2017-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7824,0,2,A
2017-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7877,0,2,A
2017-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.7416,0,2,A
2018-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.6309,0,2,A
2018-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.4853,0,2,A
2018-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.3435,0,2,A
2018-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.2235,0,2,A
2018-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.1302,0,2,A
2018-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,100.0377,0,2,A
2018-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.91499,0,2,A
2018-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.75057,0,2,A
2018-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.53974,0,2,A
2018-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.29523,0,2,A
2018-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.03526,0,2,A
2018-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.78698,0,2,A
2019-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.58907,0,2,A
2019-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.44332,0,2,A
2019-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.34525,0,2,A
2019-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.27216,0,2,A
2019-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.20928,0,2,A
2019-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.13737,0,2,A
2019-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.05772,0,2,A
2019-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.98338,0,2,A
2019-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.93399,0,2,A
2019-10,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.92331,0,2,A
2019-11,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.96528,0,2,A
2019-12,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.06491,0,2,A
2020-01,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.2302,0,2,A
2020-02,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.45166,0,2,A
2020-03,CAN,M,LI,IX,_Z,AA,IX,_Z,H,96.67361,0,2,A
2020-04,CAN,M,LI,IX,_Z,AA,IX,_Z,H,95.69563,0,2,A
2020-05,CAN,M,LI,IX,_Z,AA,IX,_Z,H,96.74795,0,2,A
2020-06,CAN,M,LI,IX,_Z,AA,IX,_Z,H,97.89619,0,2,A
2020-07,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.43429,0,2,A
2020-08,CAN,M,LI,IX,_Z,AA,IX,_Z,H,98.86177,0,2,A
2020-09,CAN,M,LI,IX,_Z,AA,IX,_Z,H,99.35159,0,2,A
